2.038400620222091675e-03,6.229467689990997314e-04,-1.387119293212890625e-03,-9.793248027563095093e-04,-1.570185646414756775e-03,-1.074032858014106750e-03,-1.259651035070419312e-03,-7.610209286212921143e-05,-1.653833314776420593e-04,-1.260258257389068604e-03,-7.991641759872436523e-04,-1.088676974177360535e-03,2.348780632019042969e-03,-6.746705621480941772e-04,-1.951467245817184448e-03,4.474287852644920349e-04,2.042792737483978271e-03,1.046150922775268555e-03,1.271229237318038940e-03,6.302595138549804688e-04,-2.007577568292617798e-03,-2.210356295108795166e-03,1.306720077991485596e-03,1.146807335317134857e-04,2.185251563787460327e-03,-1.595649868249893188e-03,2.343606203794479370e-03,1.854516565799713135e-03,1.249345950782299042e-04,7.548760622739791870e-04,9.143515489995479584e-05,-2.392996102571487427e-03,2.040793187916278839e-04,-1.264894381165504456e-03,-2.437002956867218018e-03,1.431062817573547363e-03,8.893845370039343834e-05,1.767460256814956665e-03,-3.840075805783271790e-04,8.331071585416793823e-04,-1.914616674184799194e-03,-7.666694000363349915e-04,9.925384074449539185e-04,1.949358731508255005e-03,9.529786184430122375e-04,-1.696638762950897217e-03,5.205236375331878662e-04,-3.969827666878700256e-04,7.563270628452301025e-06,-5.396194756031036377e-04
1.581057906150817871e-03,6.916597485542297363e-04,-1.376271247863769531e-03,-7.392019033432006836e-04,-1.151015982031822205e-03,-1.071043312549591064e-03,-7.950328290462493896e-04,4.983614198863506317e-04,-1.931143924593925476e-05,-1.036215573549270630e-03,-3.816448152065277100e-04,-9.754896163940429688e-04,1.866586506366729736e-03,-8.155154064297676086e-04,-1.684673130512237549e-03,3.578737378120422363e-04,1.609623432159423828e-03,9.265169501304626465e-04,1.000439748167991638e-03,7.814299315214157104e-04,-1.763708889484405518e-03,-2.425219863653182983e-03,1.042107120156288147e-03,1.457431353628635406e-04,1.578547060489654541e-03,-1.717995852231979370e-03,2.218913286924362183e-03,1.717774197459220886e-03,-7.277075201272964478e-05,7.214378565549850464e-04,3.818373661488294601e-04,-1.948762685060501099e-03,3.736210055649280548e-05,-7.386207580566406250e-04,-2.389464527368545532e-03,1.135312020778656006e-03,-1.736498088575899601e-04,1.455992460250854492e-03,-3.561032935976982117e-04,5.657132714986801147e-04,-1.437857747077941895e-03,-1.135486178100109100e-03,1.168431714177131653e-03,1.770101487636566162e-03,9.486656635999679565e-04,-1.704584807157516479e-03,7.281322032213211060e-04,-4.174867644906044006e-04,7.468275725841522217e-06,-7.214881479740142822e-04
1.655928790569305420e-03,4.751402884721755981e-04,-1.629188656806945801e-03,-9.341444820165634155e-04,-1.579713076353073120e-03,-1.160826534032821655e-03,-6.508855149149894714e-04,5.618226714432239532e-04,3.582891076803207397e-05,-9.202025830745697021e-04,-7.692985236644744873e-04,-9.194649755954742432e-04,2.088166773319244385e-03,-5.827834829688072205e-04,-1.843765377998352051e-03,6.435932591557502747e-04,1.915503293275833130e-03,9.863190352916717529e-04,1.311572268605232239e-03,7.857605814933776855e-04,-1.619908958673477173e-03,-2.728924155235290527e-03,1.100903376936912537e-03,2.392623573541641235e-04,2.095062285661697388e-03,-2.050254493951797485e-03,1.939143985509872437e-03,1.771369948983192444e-03,-2.860808745026588440e-04,8.597578853368759155e-04,4.517233464866876602e-04,-2.114500850439071655e-03,8.119223639369010925e-05,-1.096853986382484436e-03,-2.121411263942718506e-03,1.006128266453742981e-03,-1.565153361298143864e-04,1.697294414043426514e-03,-7.722321897745132446e-04,5.042264237999916077e-04,-1.389566808938980103e-03,-1.015261746942996979e-03,1.289440318942070007e-03,1.949068158864974976e-03,7.937131449580192566e-04,-2.000350505113601685e-03,8.266111835837364197e-04,-4.684096202254295349e-04,-2.676015719771385193e-04,-7.222713902592658997e-04
9.229108691215515137e-04,3.676991909742355347e-04,-9.738542139530181885e-04,-8.811522275209426880e-04,-1.161897554993629456e-03,-5.197264254093170166e-04,-5.912063643336296082e-04,3.529437817633152008e-04,-5.468260496854782104e-05,-9.109675884246826172e-04,-7.821246981620788574e-04,-9.482335299253463745e-04,1.356855034828186035e-03,-1.848312094807624817e-04,-1.144096255302429199e-03,4.108650609850883484e-04,1.479711383581161499e-03,6.880611181259155273e-04,1.085098832845687866e-03,7.342118769884109497e-04,-1.200363039970397949e-03,-1.896619796752929688e-03,1.006601378321647644e-03,4.605064168572425842e-04,1.684557646512985229e-03,-1.294489949941635132e-03,1.033563166856765747e-03,9.274352341890335083e-04,-3.859354183077812195e-05,5.329828709363937378e-04,5.334110464900732040e-04,-1.360528171062469482e-03,-1.650894992053508759e-04,-1.026144251227378845e-03,-8.385591208934783936e-04,7.785763591527938843e-04,-4.711101064458489418e-05,1.422401517629623413e-03,-7.487870752811431885e-04,1.852987334132194519e-04,-1.247506588697433472e-03,-1.625278964638710022e-04,1.214064657688140869e-03,1.450765877962112427e-03,2.167066559195518494e-04,-1.275341957807540894e-03,8.032796904444694519e-04,-4.249876365065574646e-04,-7.933303713798522949e-04,-5.992455407977104187e-04
1.243602484464645386e-03,6.017312407493591309e-04,-4.122257232666015625e-04,-3.330819308757781982e-04,-7.249824702739715576e-04,-6.078388541936874390e-04,-1.108040101826190948e-03,1.278030686080455780e-04,-5.387235432863235474e-05,-7.044523954391479492e-04,-2.470258623361587524e-04,-3.899261355400085449e-04,1.524399966001510620e-03,-6.531151011586189270e-04,-1.070242375135421753e-03,6.332341581583023071e-05,7.130950689315795898e-04,4.011914134025573730e-04,6.284471601247787476e-04,3.797933459281921387e-05,-1.035839319229125977e-03,-1.154251396656036377e-03,4.463326185941696167e-04,-1.147110015153884888e-04,7.811971008777618408e-04,-7.346570491790771484e-04,1.463223248720169067e-03,1.577761024236679077e-03,5.106041207909584045e-04,4.101600497961044312e-04,-2.440926618874073029e-05,-1.692775636911392212e-03,6.971391849219799042e-05,-6.591156125068664551e-04,-2.201933413743972778e-03,1.046011224389076233e-03,-1.585269928909838200e-04,7.353760302066802979e-04,4.718871787190437317e-04,6.848331540822982788e-04,-1.166552305221557617e-03,-8.947160094976425171e-04,2.777744084596633911e-04,7.322132587432861328e-04,6.707357242703437805e-04,-7.469542324542999268e-04,3.637559711933135986e-05,4.021357744932174683e-05,5.371822044253349304e-04,-2.510491758584976196e-04
-1.537762582302093506e-04,9.255483746528625488e-05,-6.951391696929931641e-06,-2.424009144306182861e-04,-4.266202449798583984e-04,1.595169305801391602e-05,-1.614307984709739685e-04,4.890956915915012360e-04,1.125838607549667358e-04,-1.278221607208251953e-04,-3.429539501667022705e-04,-2.609807997941970825e-04,2.658031880855560303e-04,1.483317464590072632e-04,3.613904118537902832e-05,1.800982281565666199e-04,2.049319446086883545e-04,1.479983329772949219e-04,4.206094890832901001e-04,2.126097679138183594e-04,9.185820817947387695e-05,-8.232370018959045410e-04,2.008210867643356323e-04,3.505735658109188080e-04,3.822334110736846924e-04,-3.272183239459991455e-04,-3.597289323806762695e-04,6.092153489589691162e-05,4.983879625797271729e-05,2.178587019443511963e-04,5.734001751989126205e-04,-1.759380102157592773e-04,-2.118218690156936646e-04,-2.421904355287551880e-04,3.019310534000396729e-04,-2.238340675830841064e-05,-2.221862087026238441e-05,3.097020089626312256e-04,-4.560081288218498230e-04,-7.946603000164031982e-05,-5.951151251792907715e-05,1.854002475738525391e-04,4.588756710290908813e-04,2.497136592864990234e-04,-8.752290159463882446e-05,-4.644505679607391357e-04,5.237068980932235718e-04,-1.517618075013160706e-04,-6.040427833795547485e-04,-3.920970484614372253e-04
4.300884902477264404e-04,4.790397360920906067e-04,-5.096718668937683105e-04,-9.960867464542388916e-05,-3.416202962398529053e-04,-2.747923135757446289e-04,-2.785362303256988525e-04,7.447502575814723969e-04,3.295950591564178467e-05,-2.053119242191314697e-04,1.885183155536651611e-05,-3.068335354328155518e-04,9.022578597068786621e-04,-4.079611971974372864e-04,-7.580332458019256592e-04,2.511516213417053223e-04,2.974607050418853760e-04,1.545920968055725098e-04,7.936526089906692505e-04,2.660509198904037476e-04,-3.784894943237304688e-04,-1.163572072982788086e-03,2.540964633226394653e-04,7.995823398232460022e-05,3.645457327365875244e-04,-1.140844076871871948e-03,1.040201634168624878e-03,9.695626795291900635e-04,-1.842183992266654968e-04,3.673927858471870422e-04,4.707758780568838120e-04,-8.407570421695709229e-04,-1.397272571921348572e-04,-2.000425010919570923e-04,-1.447211951017379761e-03,3.659147769212722778e-04,-1.564985723234713078e-04,4.134178161621093750e-04,-7.640663534402847290e-05,2.490915358066558838e-04,-1.608580350875854492e-05,-8.604284375905990601e-04,4.233028739690780640e-04,4.906430840492248535e-04,5.536284297704696655e-04,-8.309632539749145508e-04,2.537397667765617371e-04,1.736497506499290466e-04,4.131393507122993469e-04,-6.973193958401679993e-04
4.062801599502563477e-05,1.831296831369400024e-04,1.038834452629089355e-04,-2.270117402076721191e-04,-4.104021936655044556e-04,1.164898276329040527e-05,-3.314753994345664978e-04,5.382332019507884979e-04,9.310431778430938721e-05,-1.984909176826477051e-04,-3.897808492183685303e-04,-2.081617712974548340e-04,3.848224878311157227e-04,7.225200533866882324e-05,-1.336261630058288574e-05,1.703603193163871765e-04,1.479610800743103027e-04,1.369230449199676514e-04,4.872661083936691284e-04,5.689635872840881348e-05,4.493445158004760742e-05,-7.692128419876098633e-04,1.359861344099044800e-04,2.057454548776149750e-04,3.431588411331176758e-04,-2.333223819732666016e-04,-2.180077135562896729e-04,1.913662999868392944e-04,2.597887068986892700e-04,2.722339704632759094e-04,4.952817689627408981e-04,-3.876872360706329346e-04,-1.421431079506874084e-04,-3.598947077989578247e-04,4.760548472404479980e-05,2.153702080249786377e-04,-9.388575563207268715e-05,3.979504108428955078e-04,-2.211779356002807617e-04,2.098456025123596191e-05,-2.122335135936737061e-04,1.204861328005790710e-04,3.643389791250228882e-04,1.954063773155212402e-04,-3.204122185707092285e-05,-4.298649728298187256e-04,4.075001925230026245e-04,1.387670636177062988e-06,-4.377183504402637482e-04,-3.827111795544624329e-04
1.537688076496124268e-04,3.241989761590957642e-04,2.851523458957672119e-04,9.702146053314208984e-05,-4.409253597259521484e-05,-1.443028450012207031e-04,-5.524205043911933899e-04,2.302764914929866791e-04,1.121344976127147675e-04,-9.675323963165283203e-05,3.175809979438781738e-05,-2.508796751499176025e-05,4.751607775688171387e-04,-1.347418874502182007e-04,1.241639256477355957e-05,-2.636108547449111938e-05,-1.849494874477386475e-04,8.479133248329162598e-05,2.878922969102859497e-04,-2.558007836341857910e-04,8.623301982879638672e-05,-1.996010541915893555e-04,-4.272162914276123047e-05,-1.626224257051944733e-04,-1.464709639549255371e-04,7.150322198867797852e-05,3.974623978137969971e-04,4.076082259416580200e-04,3.524567000567913055e-04,2.231355756521224976e-04,5.749869160354137421e-05,-4.457235336303710938e-04,1.871935091912746429e-05,-2.099387347698211670e-05,-7.925070822238922119e-04,2.475846558809280396e-04,-3.546016523614525795e-05,-6.685033440589904785e-05,4.172157496213912964e-04,2.944413572549819946e-04,7.908791303634643555e-06,-3.565018996596336365e-04,-2.029556781053543091e-04,-1.780167222023010254e-04,3.372831270098686218e-04,-1.255869865417480469e-04,-3.390014171600341797e-05,3.240713849663734436e-04,4.336070269346237183e-04,-1.565301790833473206e-04
3.298297524452209473e-04,3.420170396566390991e-04,-5.699619650840759277e-04,-1.153107732534408569e-04,-5.075912922620773315e-04,-4.962421953678131104e-04,-1.371894031763076782e-04,8.541154675185680389e-04,2.204789780080318451e-04,-2.648513764142990112e-04,-1.001432538032531738e-04,-2.895835787057876587e-04,8.907243609428405762e-04,-3.839498385787010193e-04,-8.316263556480407715e-04,2.784775570034980774e-04,3.817267715930938721e-04,2.125725150108337402e-04,9.337533265352249146e-04,3.708228468894958496e-04,-5.062259733676910400e-04,-1.583680510520935059e-03,3.593862056732177734e-04,2.999831922352313995e-04,6.069839000701904297e-04,-1.151748001575469971e-03,1.002430915832519531e-03,7.367823272943496704e-04,-3.712717443704605103e-04,5.111116915941238403e-04,6.658670026808977127e-04,-8.545629680156707764e-04,-7.520825602114200592e-05,-2.361927181482315063e-04,-1.251656562089920044e-03,2.203602343797683716e-04,-1.564054400660097599e-04,5.868673324584960938e-04,-4.224916920065879822e-04,1.278333365917205811e-04,4.413351416587829590e-05,-9.013926610350608826e-04,5.874354392290115356e-04,6.243176758289337158e-04,4.307162016630172729e-04,-1.041717827320098877e-03,5.338508635759353638e-04,7.229950278997421265e-05,2.047382295131683350e-04,-7.514813914895057678e-04
